Nike SB Dunk Low J-Pack Chicago,2020-09-01,8.5,0.0,1,0.0,1,660.0,2,722.0,16,636.0,12,601.7407407407408,27,539.9215686274509,51,478.44607843137254,204
Nike SB Dunk Low J-Pack Chicago,2020-09-01,9,0.0,1,0.0,1,676.0,2,744.4736842105264,19,633.6666666666666,12,603.6296296296297,27,548.0588235294117,51,494.6980198019802,202
Nike SB Dunk Low J-Pack Chicago,2020-09-01,9.5,0.0,1,0.0,1,660.0,1,739.7894736842105,19,631.8181818181819,11,604.75,28,557.98,50,500.26600985221677,203
Nike SB Dunk Low J-Pack Chicago,2020-09-01,10,0.0,1,0.0,1,666.5,2,771.8947368421053,19,632.0833333333334,12,608.5925925925926,27,552.22,50,495.37931034482756,203
Nike SB Dunk Low J-Pack Chicago,2020-09-01,10.5,0.0,1,1217.142857142857,7,708.5,2,811.4285714285714,21,656.0,12,615.6153846153846,26,575.56,50,500.52763819095475,199
Nike SB Dunk Low J-Pack Chicago,2020-09-01,11,0.0,1,0.0,1,710.5,2,660.5833333333334,12,623.8333333333334,12,624.5555555555555,27,575.2692307692307,52,497.2390243902439,205
Nike SB Dunk Low J-Pack Chicago,2020-09-01,11.5,0.0,1,0.0,1,706.5,2,707.0714285714286,14,627.6666666666666,12,617.75,28,578.7843137254902,51,493.1470588235294,204
Nike SB Dunk Low J-Pack Chicago,2020-09-01,12,0.0,1,0.0,1,704.5,2,780.6470588235294,17,631.75,12,605.1111111111111,27,587.1960784313726,51,516.3990147783251,203
Nike SB Dunk Low J-Pack Chicago,2020-09-01,13,0.0,1,0.0,1,755.5,2,766.3636363636364,11,720.0833333333334,12,667.1071428571429,28,624.9607843137255,51,538.5242718446602,206
Nike SB Dunk Low J-Pack Chicago,2020-09-01,14,0.0,1,0.0,1,706.0,1,666.2727272727273,11,646.25,12,653.8888888888889,27,646.3269230769231,52,500.50485436893206,206
Nike SB Dunk Low J-Pack Chicago,2020-09-01,15,0.0,1,0.0,1,0.0,1,0.0,1,704.25,8,668.4137931034483,29,637.7735849056604,53,505.9530516431925,213
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,4,0.0,1,0.0,1,487.5,2,493.0,11,479.0833333333333,12,490.0,27,437.62,50,326.05970149253733,201
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,4.5,0.0,1,0.0,1,501.5,2,513.6875,16,494.54545454545456,11,487.3703703703704,27,445.84,50,306.94472361809045,199
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,5,0.0,1,0.0,1,505.5,2,497.25,16,475.6363636363636,11,461.3703703703704,27,390.66,50,325.35175879396985,199
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,5.5,0.0,1,0.0,1,495.5,2,452.1875,16,457.09090909090907,11,436.74074074074076,27,354.36,50,324.0603015075377,199
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,6,0.0,1,0.0,1,529.0,1,472.0769230769231,13,405.0,12,373.44444444444446,27,344.06,50,286.995,200
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,6.5,0.0,1,0.0,1,481.0,1,485.125,16,402.1666666666667,12,371.7307692307692,26,361.2,50,278.63,200
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,7,0.0,1,0.0,1,466.0,2,461.8235294117647,17,390.8181818181818,11,371.14814814814815,27,332.38775510204084,49,264.4924623115578,199
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,7.5,0.0,1,0.0,1,496.0,2,478.11764705882354,17,409.90909090909093,11,365.18518518518516,27,328.3061224489796,49,265.02010050251255,199
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,8,1353.0,6,1353.0,11,478.5,2,617.65,20,406.54545454545456,11,372.84615384615387,26,324.17021276595744,47,275.9421052631579,190
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,8.5,0.0,1,0.0,1,470.0,2,482.22222222222223,18,398.09090909090907,11,375.962962962963,27,340.14285714285717,49,281.17171717171715,198
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,9,0.0,1,0.0,1,472.0,1,495.1666666666667,18,411.0833333333333,12,367.46153846153845,26,334.72,50,279.3989898989899,198
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,9.5,0.0,1,1481.0,7,491.0,1,613.4545454545455,22,423.09090909090907,11,378.0769230769231,26,338.55102040816325,49,287.32474226804123,194
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,10,0.0,1,796.0,10,486.0,1,558.3181818181819,22,400.09090909090907,11,359.0769230769231,26,335.2291666666667,48,283.42487046632124,193
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,10.5,0.0,1,850.0,1,505.0,1,565.4545454545455,22,406.0833333333333,12,359.53846153846155,26,335.1224489795918,49,276.8112244897959,196
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,11,0.0,1,0.0,1,512.0,1,530.1052631578947,19,407.6666666666667,12,363.65384615384613,26,333.3,50,275.59090909090907,198
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,11.5,0.0,1,0.0,1,502.0,2,539.6111111111111,18,415.0,12,366.65384615384613,26,333.1,50,278.1666666666667,198
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,12,0.0,1,1000.0,1,515.5,2,600.6666666666666,21,403.09090909090907,11,360.5,26,350.6734693877551,49,279.79695431472084,197
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,13,0.0,1,0.0,1,543.0,2,562.3529411764706,17,472.6363636363636,11,375.85185185185185,27,348.28,50,281.510101010101,198
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,14,0.0,1,0.0,1,643.0,1,618.4375,16,408.1666666666667,12,383.9230769230769,26,323.34,50,310.3065326633166,199
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,None,0.0,1,0.0,1,0.0,1,0.0,1,556.9090909090909,11,515.0,27,482.11538461538464,52,361.77294685990336,207
Nike SB Dunk Low Medicom Toy (2020),2020-08-25,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nike SB Dunk Low Court Purple,2021-01-23,4,0.0,1,0.0,1,333.0,3,332.5416666666667,24,344.17391304347825,23,330.4074074074074,54,340.0980392156863,102,276.6496598639456,294
Nike SB Dunk Low Court Purple,2021-01-23,4.5,0.0,1,0.0,1,322.0,3,344.84,25,350.5217391304348,23,326.35185185185185,54,329.1666666666667,102,334.518771331058,293
Nike SB Dunk Low Court Purple,2021-01-23,5,0.0,1,0.0,1,322.0,3,323.9166666666667,24,331.5652173913044,23,307.962962962963,54,320.62745098039215,102,302.687074829932,294
Nike SB Dunk Low Court Purple,2021-01-23,5.5,0.0,1,0.0,1,307.0,2,313.7142857142857,21,294.7826086956522,23,278.1636363636364,55,289.15686274509807,102,290.5353535353535,297
Nike SB Dunk Low Court Purple,2021-01-23,6,0.0,1,330.0,8,330.0,3,306.7317073170732,41,285.4782608695652,23,267.37254901960785,51,265.7604166666667,96,270.6043165467626,278
Nike SB Dunk Low Court Purple,2021-01-23,6.5,0.0,1,0.0,1,320.5,4,288.8,20,279.4583333333333,24,256.037037037037,54,266.95098039215685,102,268.8918918918919,296
Nike SB Dunk Low Court Purple,2021-01-23,7,372.85714285714283,14,377.2857142857143,21,285.0,3,331.8974358974359,39,272.0,21,261.14285714285717,49,254.87777777777777,90,261.75665399239546,263
Nike SB Dunk Low Court Purple,2021-01-23,7.5,0.0,1,315.0,6,305.0,3,311.4047619047619,42,283.8636363636364,22,276.52941176470586,51,251.30927835051546,97,261.38709677419354,279
Nike SB Dunk Low Court Purple,2021-01-23,8,0.0,1,330.75,8,310.0,4,300.3658536585366,41,285.27272727272725,22,268.01960784313724,51,255.44791666666666,96,278.51798561151077,278
Nike SB Dunk Low Court Purple,2021-01-23,8.5,383.1764705882353,17,364.5238095238095,21,320.3333333333333,3,317.15384615384613,39,292.95238095238096,21,277.0625,48,265.3,90,285.37547892720306,261
Nike SB Dunk Low Court Purple,2021-01-23,9,414.6666666666667,21,389.0,21,306.0,3,313.5128205128205,39,286.4,20,270.3333333333333,48,264.13483146067415,89,289.2432432432432,259
Nike SB Dunk Low Court Purple,2021-01-23,9.5,380.9047619047619,21,363.14285714285717,21,314.0,3,320.2307692307692,39,290.7142857142857,21,279.4468085106383,47,271.561797752809,89,307.27413127413126,259
Nike SB Dunk Low Court Purple,2021-01-23,10,425.1764705882353,17,332.5238095238095,21,307.0,3,305.02564102564105,39,286.6666666666667,21,273.1458333333333,48,263.6111111111111,90,301.264367816092,261
Nike SB Dunk Low Court Purple,2021-01-23,10.5,0.0,1,370.2631578947368,19,308.3333333333333,3,309.5365853658537,41,292.95454545454544,22,281.44,50,275.9148936170213,94,314.8044280442804,271
Nike SB Dunk Low Court Purple,2021-01-23,11,477.0,14,433.57142857142856,21,308.3333333333333,3,316.4102564102564,39,277.04761904761904,21,267.0,49,264.0888888888889,90,301.7300380228137,263
Nike SB Dunk Low Court Purple,2021-01-23,11.5,0.0,1,300.0,8,301.0,4,295.609756097561,41,278.45454545454544,22,271.7450980392157,51,261.0416666666667,96,307.3021582733813,278
Nike SB Dunk Low Court Purple,2021-01-23,12,0.0,1,0.0,1,290.5,4,307.5833333333333,36,283.69565217391306,23,275.0566037735849,53,269.9795918367347,98,311.84615384615387,286
Nike SB Dunk Low Court Purple,2021-01-23,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nike SB Dunk Low Court Purple,2021-01-23,13,0.0,1,0.0,1,329.0,3,408.6842105263158,38,277.5652173913044,23,285.21153846153845,52,279.93939393939394,99,310.82105263157894,285
Nike SB Dunk Low Court Purple,2021-01-23,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nike SB Dunk Low Court Purple,2021-01-23,14,0.0,1,0.0,1,286.6666666666667,3,262.48,25,232.29166666666666,24,245.16666666666666,54,260.23762376237624,101,281.10921501706486,293
Nike SB Dunk Low Court Purple,2021-01-23,15,0.0,1,0.0,1,289.6666666666667,3,249.15,20,239.70833333333334,24,239.3272727272727,55,249.2058823529412,102,254.39864864864865,296
Nike SB Dunk Low Court Purple,2021-01-23,None,0.0,1,0.0,1,0.0,1,0.0,1,245.0,2,255.96666666666667,60,259.0,112,259.0,326
Nike SB Dunk Low Street Hawker (2021),2021-01-22,4,0.0,1,0.0,1,960.6666666666666,3,988.0487804878048,41,917.5217391304348,23,876.4038461538462,52,697.1649484536083,97,554.0246478873239,284
Nike SB Dunk Low Street Hawker (2021),2021-01-22,4.5,0.0,1,0.0,1,955.25,4,949.0769230769231,39,898.8260869565217,23,837.3076923076923,52,697.1752577319587,97,597.6315789473684,285
Nike SB Dunk Low Street Hawker (2021),2021-01-22,5,0.0,1,0.0,1,859.0,3,901.6341463414634,41,850.0434782608696,23,769.3269230769231,52,695.3711340206186,97,603.1232394366198,284
Nike SB Dunk Low Street Hawker (2021),2021-01-22,5.5,0.0,1,0.0,1,883.75,4,846.3333333333334,39,815.6086956521739,23,763.5192307692307,52,667.680412371134,97,571.1754385964912,285
Nike SB Dunk Low Street Hawker (2021),2021-01-22,6,0.0,1,0.0,1,806.3333333333334,3,760.3170731707318,41,785.695652173913,23,673.3461538461538,52,604.8041237113403,97,538.9330985915493,284
Nike SB Dunk Low Street Hawker (2021),2021-01-22,6.5,0.0,1,908.0,1,742.3333333333334,3,747.2857142857143,42,745.8181818181819,22,608.5,52,583.5154639175257,97,548.017667844523,283
Nike SB Dunk Low Street Hawker (2021),2021-01-22,7,999.0,19,990.047619047619,21,683.6666666666666,3,694.0769230769231,39,648.0,21,613.4893617021277,47,560.1685393258427,89,511.72030651341,261
Nike SB Dunk Low Street Hawker (2021),2021-01-22,7.5,0.0,1,661.0,7,686.75,4,674.219512195122,41,659.2272727272727,22,606.0980392156863,51,561.5157894736842,95,495.1821428571429,280
Nike SB Dunk Low Street Hawker (2021),2021-01-22,8,0.0,1,721.0,1,670.25,4,721.4146341463414,41,647.0,23,608.1764705882352,51,550.1443298969073,97,503.52296819787983,283
Nike SB Dunk Low Street Hawker (2021),2021-01-22,8.5,0.0,1,974.1666666666666,12,680.6666666666666,3,690.3414634146342,41,659.5,22,626.3137254901961,51,560.0851063829788,94,506.69675090252707,277
Nike SB Dunk Low Street Hawker (2021),2021-01-22,9,0.0,1,1037.2,20,699.6666666666666,3,678.8,40,643.5909090909091,22,622.88,50,561.3655913978495,93,517.3272058823529,272
Nike SB Dunk Low Street Hawker (2021),2021-01-22,9.5,1044.607142857143,28,1048.8,20,711.3333333333334,3,679.0263157894736,38,646.55,20,623.531914893617,47,568.7272727272727,88,529.4140625,256
Nike SB Dunk Low Street Hawker (2021),2021-01-22,10,1095.0,12,1076.1904761904761,21,687.3333333333334,3,666.2564102564103,39,649.0952380952381,21,612.1224489795918,49,559.7666666666667,90,532.3698113207547,265
Nike SB Dunk Low Street Hawker (2021),2021-01-22,10.5,0.0,1,852.1111111111111,9,673.75,4,655.4146341463414,41,629.1363636363636,22,598.08,50,570.8842105263158,95,543.494623655914,279
Nike SB Dunk Low Street Hawker (2021),2021-01-22,11,1049.0,4,1232.590909090909,22,673.0,3,650.7435897435897,39,615.5909090909091,22,599.8367346938776,49,576.9130434782609,92,540.3828996282527,269
Nike SB Dunk Low Street Hawker (2021),2021-01-22,11.5,1050.0,7,1044.7142857142858,21,648.6666666666666,3,640.425,40,614.6190476190476,21,602.9387755102041,49,557.7362637362637,91,537.6679104477612,268
Nike SB Dunk Low Street Hawker (2021),2021-01-22,12,0.0,1,1040.3333333333333,21,685.3333333333334,3,658.5365853658536,41,618.952380952381,21,605.12,50,569.8913043478261,92,535.8823529411765,272
Nike SB Dunk Low Street Hawker (2021),2021-01-22,13,0.0,1,1156.857142857143,21,706.6666666666666,3,673.75,40,607.7272727272727,22,643.795918367347,49,594.8387096774194,93,542.7058823529412,272
Nike SB Dunk Low Street Hawker (2021),2021-01-22,14,0.0,1,1088.75,4,912.0,3,817.8571428571429,42,594.3181818181819,22,571.5686274509804,51,560.34375,96,576.5921985815603,282
Nike SB Dunk Low Street Hawker (2021),2021-01-22,15,0.0,1,1153.875,16,723.3333333333334,3,548.2682926829268,41,676.8636363636364,22,689.24,50,710.5913978494624,93,599.7672727272727,275
Nike SB Dunk Low Sean Cliver,2020-12-19,4,0.0,1,0.0,1,1010.0,3,1017.6666666666666,27,1658.2105263157894,19,1661.5348837209303,43,1801.825,80,1485.6439628482972,323
Nike SB Dunk Low Sean Cliver,2020-12-19,4.5,0.0,1,0.0,1,1018.5,2,1079.8636363636363,22,1560.3157894736842,19,1501.3023255813953,43,1806.7560975609756,82,1542.6177370030582,327
Nike SB Dunk Low Sean Cliver,2020-12-19,5,0.0,1,0.0,1,1021.0,2,991.2413793103449,29,1519.0555555555557,18,1366.0697674418604,43,1609.5185185185185,81,1304.829192546584,322
Nike SB Dunk Low Sean Cliver,2020-12-19,5.5,0.0,1,0.0,1,1117.5,2,993.074074074074,27,1294.578947368421,19,1284.6511627906978,43,1479.7530864197531,81,1193.157894736842,323
Nike SB Dunk Low Sean Cliver,2020-12-19,6,0.0,1,0.0,1,947.3333333333334,3,879.5925925925926,27,1233.2105263157894,19,1200.9302325581396,43,1294.825,80,1017.969040247678,323
Nike SB Dunk Low Sean Cliver,2020-12-19,6.5,0.0,1,0.0,1,790.0,3,828.4814814814815,27,1159.157894736842,19,1131.7441860465117,43,1163.679012345679,81,940.2391304347826,322
Nike SB Dunk Low Sean Cliver,2020-12-19,7,0.0,1,0.0,1,756.3333333333334,3,699.2222222222222,27,905.0526315789474,19,883.0,43,885.1234567901234,81,724.5248447204968,322
Nike SB Dunk Low Sean Cliver,2020-12-19,7.5,0.0,1,1318.4615384615386,13,734.0,3,736.3333333333334,33,858.3157894736842,19,823.7073170731708,41,814.025974025974,77,681.8511326860842,309
Nike SB Dunk Low Sean Cliver,2020-12-19,8,0.0,1,0.0,1,712.0,2,687.4,35,787.4736842105264,19,827.7142857142857,42,809.1875,80,687.1482649842271,317
Nike SB Dunk Low Sean Cliver,2020-12-19,8.5,0.0,1,768.0,3,702.6666666666666,3,685.4242424242424,33,786.6315789473684,19,798.7857142857143,42,808.6075949367089,79,688.117088607595,316
Nike SB Dunk Low Sean Cliver,2020-12-19,9,0.0,1,1345.0,6,688.3333333333334,3,769.9411764705883,34,783.9444444444445,18,785.6666666666666,42,785.4102564102565,78,683.0541401273886,314
Nike SB Dunk Low Sean Cliver,2020-12-19,9.5,0.0,1,723.0,4,672.0,3,676.8529411764706,34,768.8333333333334,18,796.047619047619,42,776.367088607595,79,689.0507936507937,315
Nike SB Dunk Low Sean Cliver,2020-12-19,10,0.0,1,766.0,1,695.0,2,671.0285714285715,35,741.0526315789474,19,771.4761904761905,42,755.0759493670886,79,661.3880126182966,317
Nike SB Dunk Low Sean Cliver,2020-12-19,10.5,0.0,1,1394.0,14,663.0,3,675.1818181818181,33,722.8888888888889,18,781.6190476190476,42,751.2987012987013,77,673.6428571428571,308
Nike SB Dunk Low Sean Cliver,2020-12-19,11,0.0,1,809.0,1,680.0,2,679.6,35,722.6842105263158,19,768.7619047619048,42,751.8481012658228,79,670.1135646687698,317
Nike SB Dunk Low Sean Cliver,2020-12-19,11.5,0.0,1,0.0,1,678.6666666666666,3,664.2666666666667,30,710.5263157894736,19,786.8809523809524,42,778.675,80,675.1121495327103,321
Nike SB Dunk Low Sean Cliver,2020-12-19,12,0.0,1,1137.111111111111,9,681.5,2,733.1764705882352,34,698.0,18,768.8333333333334,42,783.7820512820513,78,692.3429487179487,312
Nike SB Dunk Low Sean Cliver,2020-12-19,12.5,0.0,1,0.0,1,0.0,1,650.0,1,650.0,20,650.0,46,650.0,85,650.0,343
Nike SB Dunk Low Sean Cliver,2020-12-19,13,0.0,1,0.0,1,717.5,2,674.75,28,693.2105263157895,19,767.3488372093024,43,756.9629629629629,81,687.916149068323,322
Nike SB Dunk Low Sean Cliver,2020-12-19,14,0.0,1,0.0,1,753.0,3,856.2941176470588,17,796.45,20,799.6818181818181,44,734.060975609756,82,771.9240121580547,329
Nike SB Dunk Low Sean Cliver,2020-12-19,15,0.0,1,0.0,1,0.0,1,1007.5,12,1070.0,20,1070.0,45,1070.0,83,1022.6537313432835,335
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,4,0.0,1,0.0,1,1317.5,2,1067.2,10,972.7,10,978.36,25,916.0666666666667,45,927.4640883977901,181
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,4.5,0.0,1,0.0,1,1164.0,2,1040.5555555555557,9,994.8181818181819,11,943.7916666666666,24,918.1111111111111,45,922.0714285714286,182
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,5,0.0,1,0.0,1,1150.0,1,1095.8666666666666,15,920.6363636363636,11,971.5416666666666,24,939.1333333333333,45,927.245810055866,179
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,5.5,0.0,1,0.0,1,1230.5,2,1001.8888888888889,9,931.7272727272727,11,946.5,24,921.6444444444444,45,866.0384615384615,182
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,6,0.0,1,0.0,1,1225.0,1,1018.5,10,895.7272727272727,11,903.9583333333334,24,855.2666666666667,45,788.0824175824176,182
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,6.5,0.0,1,0.0,1,1152.0,1,1304.1666666666667,18,917.1818181818181,11,897.7083333333334,24,870.2272727272727,44,779.9664804469273,179
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,7,0.0,1,0.0,1,1233.0,1,1254.8461538461538,13,986.5454545454545,11,1099.0416666666667,24,1001.4888888888889,45,761.3204419889503,181
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,7.5,0.0,1,0.0,1,1287.0,1,1174.642857142857,14,1012.0909090909091,11,1062.4583333333333,24,979.7777777777778,45,764.8944444444444,180
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,8,905.0,1,905.0,10,1239.0,2,1337.6315789473683,19,1076.2,10,1078.4347826086957,23,1035.340909090909,44,811.5402298850574,174
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,8.5,1134.0,1,1150.6,10,1308.5,2,1358.578947368421,19,1111.6,10,1140.4782608695652,23,1129.0227272727273,44,823.2413793103449,174
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,9,1800.0,1,1800.0,10,1324.0,1,1394.75,20,1078.1,10,1111.304347826087,23,1038.5,44,854.2816091954023,174
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,9.5,1500.0,1,1500.0,10,1313.5,2,1383.3157894736842,19,1121.3,10,1125.608695652174,23,1061.6136363636363,44,880.2586206896551,174
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,10,0.0,1,2200.0,4,1366.5,2,1356.0526315789473,19,1126.1,10,1151.875,24,1118.75,44,942.0056818181819,176
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,10.5,2900.0,14,2697.4,10,1333.0,1,1386.8947368421052,19,1107.4444444444443,9,1161.9565217391305,23,1140.3488372093022,43,956.9171597633136,169
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,11,0.0,1,0.0,1,1398.0,1,1423.05,20,1099.8,10,1147.0416666666667,24,1183.111111111111,45,1059.7078651685392,178
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,11.5,0.0,1,1700.0,1,1331.5,2,1456.0,19,1177.1,10,1139.75,24,1171.7272727272727,44,1012.3651685393259,178
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,12,0.0,1,0.0,1,1348.5,2,1567.2631578947369,19,1114.3,10,1199.75,24,1238.7272727272727,44,1022.8659217877095,179
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nike SB Dunk Low Grateful Dead Bears Opti Yellow,2020-07-24,13,0.0,1,0.0,1,1498.0,2,1419.090909090909,11,1183.7,10,1451.6666666666667,24,1545.391304347826,46,1278.8121546961327,181
