shoe_name,release_date,size,avg_price_tw_b,total_volume_tw_b,avg_price_ow_b,total_volume_ow_b,avg_price_rs,total_volume_rs,avg_price_ow_a,total_volume_ow_a,avg_price_tw_a,total_volume_tw_a,avg_price_om_a,total_volume_om_a,avg_price_tm_a,total_volume_tm_a,avg_price_sm_a,total_volume_sm_a
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,6,214.56578947368422,76,220.36363636363637,22,214.0,3,206.5609756097561,41,236.54545454545453,22,204.96,50,236.19148936170214,94,211.546875,192
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,6.5,226.04761904761904,84,213.6818181818182,22,209.66666666666666,3,217.4,40,213.5909090909091,22,201.73469387755102,49,242.91304347826087,92,199.20744680851064,188
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,7,202.29545454545453,88,191.47619047619048,21,190.33333333333334,3,184.825,40,181.76190476190476,21,174.9795918367347,49,189.08695652173913,92,187.05913978494624,186
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,7.5,198.66666666666666,84,190.13636363636363,22,190.66666666666666,3,186.65,40,182.61904761904762,21,179.3,50,204.09782608695653,92,193.4840425531915,188
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,8,218.0,100,188.4,20,188.0,3,186.74358974358975,39,187.28571428571428,21,183.08510638297872,47,206.53932584269663,89,203.58011049723757,181
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,8.5,207.33695652173913,92,187.76190476190476,21,187.0,3,188.8,40,186.0,21,187.89583333333334,48,204.45054945054946,91,202.5163043478261,184
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,9,212.05555555555554,90,197.23809523809524,21,200.0,3,196.725,40,200.1904761904762,21,192.79591836734693,49,210.07692307692307,91,209.2864864864865,185
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,9.5,213.42391304347825,92,197.23809523809524,21,197.66666666666666,3,198.35,40,194.33333333333334,21,192.04166666666666,48,209.1978021978022,91,206.92391304347825,184
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,10,214.20224719101122,89,198.4090909090909,22,202.33333333333334,3,199.0,39,195.85714285714286,21,193.16326530612244,49,217.42857142857142,91,211.9731182795699,186
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,10.5,227.02,100,209.6,20,214.66666666666666,3,211.97435897435898,39,203.33333333333334,21,201.63829787234042,47,225.5505617977528,89,217.2707182320442,181
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,11,228.15,100,207.25,20,207.33333333333334,3,205.43589743589743,39,196.8095238095238,21,196.17021276595744,47,221.86516853932585,89,214.84530386740332,181
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,11.5,235.96296296296296,81,217.8181818181818,22,220.66666666666666,3,212.975,40,203.5909090909091,22,203.88,50,222.36559139784947,93,219.23280423280423,189
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,12,227.3372093023256,86,211.9047619047619,21,212.33333333333334,3,212.65,40,211.54545454545453,22,214.30612244897958,49,236.3913043478261,92,232.75935828877004,187
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,12.5,223.74074074074073,81,211.54545454545453,22,216.0,3,224.875,40,244.54545454545453,22,245.3,50,254.91397849462365,93,267.8783068783069,189
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,13,260.4375,96,228.47619047619048,21,218.33333333333334,3,219.43589743589743,39,216.71428571428572,21,218.77083333333334,48,237.1888888888889,90,229.36263736263737,182
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,14,242.3013698630137,73,224.95454545454547,22,212.75,4,215.9268292682927,41,185.04545454545453,22,185.98,50,191.50526315789475,95,190.66321243523316,193
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),2021-02-18,15,221.07575757575756,66,230.0,22,222.0,3,213.35714285714286,42,181.8695652173913,23,204.8235294117647,51,257.4639175257732,97,212.51020408163265,196
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,None,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,187.0,9,184.59877800407332,491
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,4,0.0,1,0.0,1,178.0,1,196.44,25,215.0,29,230.45454545454547,66,300.0,125,300.0,254
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,None,0.0,1,0.0,1,200.0,4,187.5,32,184.0,28,188.06153846153848,65,250.0,122,250.0,249
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,None,0.0,1,0.0,1,0.0,1,217.6,25,218.72413793103448,29,194.62686567164178,67,260.0,125,240.86614173228347,254
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,None,0.0,1,0.0,1,216.0,2,222.16,25,223.0,29,215.78787878787878,66,195.912,125,233.0,253
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,6,0.0,1,0.0,1,186.5,4,202.77142857142857,35,215.89285714285714,28,174.90769230769232,65,192.89256198347107,121,201.91093117408906,247
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,6.5,0.0,1,0.0,1,214.0,4,205.25714285714287,35,212.71428571428572,28,178.96923076923076,65,190.02479338842974,121,191.582995951417,247
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,7,0.0,1,242.0,17,191.25,4,194.0625,48,163.03703703703704,27,152.81666666666666,60,155.6283185840708,113,158.41991341991343,231
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,7.5,0.0,1,275.0,26,171.0,4,180.375,48,158.15384615384616,26,151.35593220338984,59,161.06306306306305,111,161.62389380530973,226
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,8,0.0,1,231.0,5,168.5,4,184.08,50,162.74074074074073,27,153.53225806451613,62,160.99137931034483,116,162.42372881355934,236
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,8.5,0.0,1,264.9230769230769,26,177.33333333333334,3,185.46938775510205,49,163.6,25,158.33333333333334,60,162.61261261261262,111,164.1946902654867,226
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,9,292.5,2,256.12,25,178.25,4,192.64583333333334,48,166.19230769230768,26,160.25423728813558,59,165.22522522522522,111,165.61333333333334,225
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,9.5,0.0,1,236.19230769230768,26,177.75,4,190.875,48,164.30769230769232,26,157.61016949152543,59,164.72072072072072,111,167.18584070796462,226
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,10,0.0,1,251.65384615384616,26,189.0,4,191.72916666666666,48,171.46153846153845,26,160.38983050847457,59,164.1081081081081,111,172.8849557522124,226
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,10.5,0.0,1,282.61538461538464,26,195.75,4,205.72916666666666,48,173.1153846153846,26,168.40677966101694,59,172.1081081081081,111,180.05309734513276,226
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,11,383.0,2,275.15384615384613,26,183.75,4,193.87234042553192,47,171.34615384615384,26,164.98305084745763,59,165.22522522522522,111,174.81333333333333,225
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,11.5,0.0,1,0.0,1,205.75,4,215.13333333333333,45,176.10714285714286,28,167.44444444444446,63,172.9747899159664,119,181.67634854771785,241
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,12,0.0,1,249.5,8,194.0,4,207.06,50,181.4814814814815,27,169.91803278688525,61,175.57391304347826,115,187.82127659574468,235
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,12.5,0.0,1,0.0,1,210.0,4,227.45238095238096,42,206.42857142857142,28,189.859375,64,181.65546218487395,119,205.0411522633745,243
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,13,0.0,1,0.0,1,227.0,4,222.07142857142858,42,177.07142857142858,28,171.046875,64,180.00840336134453,119,191.1440329218107,243
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,14,0.0,1,275.0,1,251.75,4,250.52,50,169.89285714285714,28,158.58064516129033,62,157.81196581196582,117,170.49579831932772,238
Nike Dunk Low Retro Hyper Cobalt (2021),2021-02-18,15,0.0,1,241.0,1,226.0,4,231.84,50,204.5,28,187.38709677419354,62,210.13675213675214,117,187.04621848739495,238
Nike Dunk Low White Black (2021) (W),2021-03-10,5W,272.7112676056338,142,284.54545454545456,22,280.0,3,278.0243902439024,41,302.4761904761905,21,313.32,50,313.741935483871,93,271.1328125,128
Nike Dunk Low White Black (2021) (W),2021-03-10,5.5W,257.6241610738255,149,272.23809523809524,21,268.0,3,261.65,40,297.8095238095238,21,314.6326530612245,49,297.5326086956522,92,272.72,125
Nike Dunk Low White Black (2021) (W),2021-03-10,6W,253.5328947368421,152,256.77272727272725,22,258.6666666666667,3,257.3333333333333,39,274.7142857142857,21,293.0833333333333,48,285.0879120879121,91,269.14516129032256,124
Nike Dunk Low White Black (2021) (W),2021-03-10,6.5W,253.09459459459458,148,266.0,22,258.6666666666667,3,256.1025641025641,39,269.77272727272725,22,288.83673469387753,49,286.25274725274727,91,267.1825396825397,126
Nike Dunk Low White Black (2021) (W),2021-03-10,7W,251.07894736842104,152,249.36363636363637,22,258.0,3,251.30769230769232,39,260.3333333333333,21,288.2291666666667,48,283.1978021978022,91,266.69354838709677,124
Nike Dunk Low White Black (2021) (W),2021-03-10,7.5W,255.33116883116884,154,245.9047619047619,21,257.3333333333333,3,244.975,40,258.6666666666667,21,287.2083333333333,48,284.18888888888887,90,260.5934959349593,123
Nike Dunk Low White Black (2021) (W),2021-03-10,8W,244.80921052631578,152,244.0952380952381,21,237.66666666666666,3,232.3,40,241.0,21,265.0208333333333,48,266.75824175824175,91,246.96774193548387,124
Nike Dunk Low White Black (2021) (W),2021-03-10,8.5W,245.64285714285714,154,230.66666666666666,21,234.0,3,225.69230769230768,39,229.76190476190476,21,263.7551020408163,49,262.6333333333333,90,240.3658536585366,123
Nike Dunk Low White Black (2021) (W),2021-03-10,9W,245.40540540540542,148,238.6818181818182,22,235.66666666666666,3,227.65,40,236.71428571428572,21,265.48979591836735,49,262.5217391304348,92,243.888,125
Nike Dunk Low White Black (2021) (W),2021-03-10,9.5W,239.0,137,234.0909090909091,22,236.0,3,225.4878048780488,41,233.95454545454547,22,259.1372549019608,51,262.4468085106383,94,245.3846153846154,130
Nike Dunk Low White Black (2021) (W),2021-03-10,10W,258.2676056338028,142,246.04545454545453,22,238.0,3,236.875,40,241.22727272727272,22,268.5,50,270.31182795698925,93,254.4140625,128
Nike Dunk Low White Black (2021) (W),2021-03-10,10.5W,251.02919708029196,137,247.4090909090909,22,245.33333333333334,3,236.9268292682927,41,253.13636363636363,22,277.2156862745098,51,283.7340425531915,94,275.4153846153846,130
Nike Dunk Low White Black (2021) (W),2021-03-10,11W,275.75,132,270.95652173913044,23,245.33333333333334,3,242.4878048780488,41,252.6086956521739,23,286.078431372549,51,283.3020833333333,96,277.39694656488547,131
Nike Dunk Low White Black (2021) (W),2021-03-10,11.5W,264.0610687022901,131,269.0,22,256.5,4,256.5609756097561,41,251.36363636363637,22,268.0192307692308,52,280.3229166666667,96,287.45454545454544,132
Nike Dunk Low White Black (2021) (W),2021-03-10,12W,290.4166666666667,132,265.2608695652174,23,262.6666666666667,3,248.5121951219512,41,249.0,23,280.72549019607845,51,278.1979166666667,96,293.5267175572519,131
Nike Air Rubber Dunk Off-White UNC,2020-10-01,3.5,0.0,1,0.0,1,303.0,2,320.0625,16,337.07142857142856,14,317.23333333333335,30,269.5438596491228,57,297.40088105726875,227
Nike Air Rubber Dunk Off-White UNC,2020-10-01,4,0.0,1,0.0,1,310.0,2,327.0,17,338.46153846153845,13,306.9,30,265.4736842105263,57,307.7368421052632,228
Nike Air Rubber Dunk Off-White UNC,2020-10-01,4.5,0.0,1,0.0,1,315.0,2,327.3529411764706,17,334.38461538461536,13,310.3,30,274.0175438596491,57,323.8640350877193,228
Nike Air Rubber Dunk Off-White UNC,2020-10-01,5,0.0,1,0.0,1,316.0,1,327.94444444444446,18,328.3076923076923,13,306.8333333333333,30,282.2631578947368,57,347.00877192982455,228
Nike Air Rubber Dunk Off-White UNC,2020-10-01,5.5,0.0,1,0.0,1,322.0,1,326.72222222222223,18,323.61538461538464,13,301.2,30,291.7719298245614,57,376.5,228
Nike Air Rubber Dunk Off-White UNC,2020-10-01,6,0.0,1,0.0,1,319.5,2,323.94117647058823,17,307.3076923076923,13,293.7,30,281.64912280701753,57,370.4561403508772,228
Nike Air Rubber Dunk Off-White UNC,2020-10-01,6.5,0.0,1,0.0,1,330.0,2,377.1904761904762,21,310.53846153846155,13,304.3333333333333,30,292.4107142857143,56,386.1371681415929,226
Nike Air Rubber Dunk Off-White UNC,2020-10-01,7,0.0,1,0.0,1,335.5,2,378.2857142857143,21,315.6923076923077,13,314.3333333333333,30,283.50877192982455,57,360.49333333333334,225
Nike Air Rubber Dunk Off-White UNC,2020-10-01,7.5,0.0,1,0.0,1,346.5,2,401.7894736842105,19,322.7692307692308,13,321.5806451612903,31,295.7857142857143,56,350.3274336283186,226
Nike Air Rubber Dunk Off-White UNC,2020-10-01,8,0.0,1,0.0,1,357.0,1,417.95454545454544,22,331.2307692307692,13,324.1666666666667,30,295.94642857142856,56,336.94690265486724,226
Nike Air Rubber Dunk Off-White UNC,2020-10-01,8.5,0.0,1,0.0,1,375.0,2,448.3809523809524,21,333.3076923076923,13,327.73333333333335,30,298.49122807017545,57,336.2133333333333,225
Nike Air Rubber Dunk Off-White UNC,2020-10-01,9,0.0,1,0.0,1,382.0,2,478.0869565217391,23,340.61538461538464,13,331.23333333333335,30,305.01785714285717,56,343.6311111111111,225
Nike Air Rubber Dunk Off-White UNC,2020-10-01,9.5,0.0,1,0.0,1,397.0,2,459.76190476190476,21,344.9230769230769,13,334.73333333333335,30,320.63157894736844,57,362.5422222222222,225
Nike Air Rubber Dunk Off-White UNC,2020-10-01,10,0.0,1,0.0,1,391.0,2,455.69565217391306,23,346.7692307692308,13,331.73333333333335,30,321.17857142857144,56,364.68,225
Nike Air Rubber Dunk Off-White UNC,2020-10-01,10.5,0.0,1,0.0,1,394.5,2,451.0952380952381,21,341.07142857142856,14,327.96666666666664,30,314.10714285714283,56,364.14666666666665,225
Nike Air Rubber Dunk Off-White UNC,2020-10-01,11,0.0,1,0.0,1,398.0,1,422.3809523809524,21,338.84615384615387,13,330.1333333333333,30,321.70175438596493,57,355.43362831858406,226
Nike Air Rubber Dunk Off-White UNC,2020-10-01,11.5,0.0,1,0.0,1,405.0,1,395.3888888888889,18,360.15384615384613,13,347.3666666666667,30,331.5964912280702,57,374.1798245614035,228
Nike Air Rubber Dunk Off-White UNC,2020-10-01,12,0.0,1,0.0,1,410.0,2,451.25,20,383.6923076923077,13,373.03333333333336,30,363.19642857142856,56,397.00881057268725,227
Nike Air Rubber Dunk Off-White UNC,2020-10-01,12.5,0.0,1,0.0,1,489.0,2,490.64285714285717,14,497.35714285714283,14,469.0,30,497.0,57,525.5021834061135,229
Nike Air Rubber Dunk Off-White UNC,2020-10-01,13,0.0,1,0.0,1,458.0,2,467.0,17,428.3076923076923,13,427.2,30,389.1578947368421,57,455.64473684210526,228
Nike Air Rubber Dunk Off-White UNC,2020-10-01,14,0.0,1,0.0,1,410.0,2,399.875,16,335.53846153846155,13,330.9,30,315.0175438596491,57,367.6535087719298,228
Nike Air Rubber Dunk Off-White UNC,2020-10-01,15,0.0,1,0.0,1,378.0,2,433.6470588235294,17,298.15384615384613,13,287.93333333333334,30,263.4561403508772,57,301.17105263157896,228
Nike Air Rubber Dunk Off-White UNC,2020-10-01,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nike Dunk High Syracuse (2021),2021-03-10,None,0.0,1,0.0,1,230.0,1,230.0,30,230.0,35,230.0,80,230.0,149,230.0,205
Nike Dunk High Syracuse (2021),2021-03-10,None,0.0,1,0.0,1,310.0,2,237.66666666666666,30,240.57142857142858,35,460.0,79,460.0,150,460.0,204
Nike Dunk High Syracuse (2021),2021-03-10,None,0.0,1,0.0,1,309.0,2,309.0,29,309.0,35,315.2,80,303.6577181208054,149,295.0,205
Nike Dunk High Syracuse (2021),2021-03-10,None,0.0,1,0.0,1,431.0,5,380.6111111111111,36,308.1764705882353,34,439.0,78,439.0,147,356.35,200
Nike Dunk High Syracuse (2021),2021-03-10,6,0.0,1,1101.0,23,273.25,4,353.17241379310343,58,254.7741935483871,31,253.31428571428572,70,284.42857142857144,133,260.44198895027625,181
Nike Dunk High Syracuse (2021),2021-03-10,6.5,0.0,1,0.0,1,286.5,4,241.375,48,229.42424242424244,33,224.25,76,235.0979020979021,143,236.03061224489795,196
Nike Dunk High Syracuse (2021),2021-03-10,7,0.0,1,0.0,1,233.0,4,225.75409836065575,61,205.4375,32,199.9189189189189,74,215.73381294964028,139,201.9842105263158,190
Nike Dunk High Syracuse (2021),2021-03-10,7.5,0.0,1,0.0,1,222.4,5,205.08163265306123,49,192.6060606060606,33,191.01315789473685,76,211.64084507042253,142,197.8,195
Nike Dunk High Syracuse (2021),2021-03-10,8,0.0,1,0.0,1,208.75,4,208.15254237288136,59,191.42424242424244,33,193.21621621621622,74,207.5251798561151,139,186.19895287958116,191
Nike Dunk High Syracuse (2021),2021-03-10,8.5,0.0,1,380.60869565217394,23,211.0,5,215.31578947368422,57,193.61290322580646,31,193.5857142857143,70,203.33834586466165,133,183.45303867403314,181
Nike Dunk High Syracuse (2021),2021-03-10,9,0.0,1,0.0,1,213.2,5,205.07142857142858,56,193.15151515151516,33,191.48648648648648,74,204.35714285714286,140,177.22916666666666,192
Nike Dunk High Syracuse (2021),2021-03-10,9.5,0.0,1,387.0,12,208.0,5,221.01724137931035,58,194.53125,32,196.26388888888889,72,206.7111111111111,135,180.7741935483871,186
Nike Dunk High Syracuse (2021),2021-03-10,10,0.0,1,310.4,10,219.25,4,215.864406779661,59,197.09375,32,194.57534246575344,73,206.8308823529412,136,182.44623655913978,186
Nike Dunk High Syracuse (2021),2021-03-10,10.5,0.0,1,315.625,8,229.0,4,223.135593220339,59,207.40625,32,205.1917808219178,73,222.02189781021897,137,182.3850267379679,187
Nike Dunk High Syracuse (2021),2021-03-10,11,0.0,1,0.0,1,232.0,4,224.40677966101694,59,202.72727272727272,33,205.45945945945945,74,221.17985611510792,139,188.40314136125656,191
Nike Dunk High Syracuse (2021),2021-03-10,11.5,0.0,1,0.0,1,252.0,5,288.33898305084745,59,217.4375,32,218.7027027027027,74,237.61870503597123,139,190.2565445026178,191
Nike Dunk High Syracuse (2021),2021-03-10,12,0.0,1,417.45454545454544,11,249.0,5,228.44827586206895,58,208.5625,32,207.16666666666666,72,232.8235294117647,136,206.49462365591398,186
Nike Dunk High Syracuse (2021),2021-03-10,12.5,0.0,1,0.0,1,0.0,1,217.15,20,218.33333333333334,36,221.62962962962962,81,257.54901960784315,153,284.9761904761905,210
Nike Dunk High Syracuse (2021),2021-03-10,13,0.0,1,0.0,1,282.6,5,238.11320754716982,53,220.0,33,223.61333333333334,75,232.58156028368793,141,200.33160621761658,193
Nike Dunk High Syracuse (2021),2021-03-10,14,0.0,1,0.0,1,0.0,1,231.86666666666667,30,200.25714285714287,35,215.8625,80,217.7718120805369,149,161.33495145631068,206
Nike Dunk High Syracuse (2021),2021-03-10,15,0.0,1,0.0,1,0.0,1,0.0,1,211.44444444444446,36,220.50588235294117,85,300.975,160,188.337899543379,219
Nike Dunk Low Orange Pearl (W),2021-03-15,4W,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Nike Dunk Low Orange Pearl (W),2021-03-15,4.5W,0.0,1,0.0,1,0.0,1,300.0,15,365.5263157894737,38,383.0,87,383.0,163,377.6954314720812,197
Nike Dunk Low Orange Pearl (W),2021-03-15,5W,339.1388888888889,72,316.74074074074076,27,297.75,4,299.84313725490193,51,300.22222222222223,27,317.69354838709677,62,310.4871794871795,117,289.54285714285714,140
Nike Dunk Low Orange Pearl (W),2021-03-15,5.5W,334.90909090909093,88,307.6923076923077,26,305.75,4,295.6734693877551,49,307.1923076923077,26,327.45,60,321.83035714285717,112,283.1925925925926,135
Nike Dunk Low Orange Pearl (W),2021-03-15,6W,318.65555555555557,90,298.5,26,303.0,4,292.125,48,287.48148148148147,27,292.5762711864407,59,286.3482142857143,112,269.42537313432837,134
Nike Dunk Low Orange Pearl (W),2021-03-15,6.5W,314.8191489361702,94,290.52,25,300.75,4,289.1041666666667,48,286.7692307692308,26,306.08474576271186,59,302.4864864864865,111,272.593984962406,133
Nike Dunk Low Orange Pearl (W),2021-03-15,7W,318.908256880734,109,276.2,25,283.0,3,271.3478260869565,46,267.08,25,287.6140350877193,57,288.32710280373834,107,263.640625,128
Nike Dunk Low Orange Pearl (W),2021-03-15,7.5W,313.11009174311926,109,270.6,25,278.3333333333333,3,268.04347826086956,46,265.88,25,292.7894736842105,57,288.70093457943926,107,268.34375,128
Nike Dunk Low Orange Pearl (W),2021-03-15,8W,305.64220183486236,109,268.04,25,280.3333333333333,3,257.3478260869565,46,243.36,25,269.719298245614,57,267.67289719626166,107,247.484375,128
Nike Dunk Low Orange Pearl (W),2021-03-15,8.5W,446.6744186046512,129,254.04166666666666,24,254.0,3,243.45454545454547,44,235.45833333333334,24,249.03703703703704,54,249.03960396039605,101,231.92561983471074,121
Nike Dunk Low Orange Pearl (W),2021-03-15,9W,272.71590909090907,88,249.84615384615384,26,253.75,4,234.42857142857142,49,221.84615384615384,26,236.6,60,230.0625,112,218.4962962962963,135
Nike Dunk Low Orange Pearl (W),2021-03-15,9.5W,381.6842105263158,114,232.29166666666666,24,244.75,4,229.6304347826087,46,220.70833333333334,24,226.60714285714286,56,225.64761904761906,105,211.1968503937008,127
Nike Dunk Low Orange Pearl (W),2021-03-15,10W,274.7971014492754,69,256.85185185185185,27,251.75,4,238.01960784313727,51,227.42857142857142,28,229.80645161290323,62,229.35593220338984,118,209.11347517730496,141
Nike Dunk Low Orange Pearl (W),2021-03-15,10.5W,290.3292682926829,82,278.2692307692308,26,264.0,4,263.46,50,254.69230769230768,26,261.78688524590166,61,250.56140350877192,114,235.73722627737226,137
Nike Dunk Low Orange Pearl (W),2021-03-15,11W,322.0,69,300.9259259259259,27,294.75,4,278.70588235294116,51,257.14814814814815,27,269.36507936507934,63,252.5677966101695,118,236.81560283687944,141
Nike Dunk Low Orange Pearl (W),2021-03-15,11.5W,325.92753623188406,69,302.75,28,301.25,4,293.98,50,283.67857142857144,28,271.2741935483871,62,269.3813559322034,118,256.36879432624113,141
Nike Dunk Low Orange Pearl (W),2021-03-15,12W,334.2682926829268,82,322.2307692307692,26,327.25,4,309.3,50,301.0769230769231,26,281.21311475409834,61,275.0263157894737,114,269.1240875912409,137
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,3.5,0.0,1,0.0,1,0.0,1,350.4,5,359.3076923076923,13,346.6875,32,371.17241379310343,58,426.71367521367523,234
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,4,0.0,1,0.0,1,359.0,2,368.5,14,333.61538461538464,13,319.8709677419355,31,301.7368421052632,57,364.4192139737991,229
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,4.5,0.0,1,0.0,1,375.0,1,387.8181818181818,11,346.14285714285717,14,356.258064516129,31,344.0701754385965,57,396.54545454545456,231
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,5,0.0,1,0.0,1,392.5,2,393.5625,16,339.15384615384613,13,339.19354838709677,31,343.3859649122807,57,387.40969162995594,227
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,5.5,0.0,1,0.0,1,605.0,2,399.07142857142856,14,367.14285714285717,14,404.6666666666667,30,368.89473684210526,57,463.117903930131,229
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,6,0.0,1,0.0,1,370.0,1,364.29411764705884,17,322.0,13,319.93548387096774,31,331.625,56,421.20175438596493,228
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,6.5,0.0,1,0.0,1,465.0,2,372.0,16,342.38461538461536,13,347.43333333333334,30,388.280701754386,57,464.5921052631579,228
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,7,0.0,1,0.0,1,396.0,2,369.1875,16,318.53846153846155,13,322.1666666666667,30,318.5438596491228,57,372.24122807017545,228
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,7.5,0.0,1,0.0,1,392.0,2,388.4375,16,326.46153846153845,13,331.2903225806452,31,314.9298245614035,57,357.01762114537445,227
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,8,0.0,1,0.0,1,406.0,2,474.1904761904762,21,331.84615384615387,13,340.3,30,324.48214285714283,56,367.9026548672566,226
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,8.5,0.0,1,0.0,1,411.0,1,480.77272727272725,22,330.2307692307692,13,331.76666666666665,30,320.92857142857144,56,358.63274336283183,226
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,9,0.0,1,0.0,1,412.0,2,503.3809523809524,21,329.9230769230769,13,332.76666666666665,30,326.8392857142857,56,355.6637168141593,226
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,9.5,0.0,1,0.0,1,420.0,2,532.952380952381,21,337.3076923076923,13,330.8666666666667,30,318.9107142857143,56,359.7654867256637,226
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,10,0.0,1,0.0,1,410.0,2,494.8095238095238,21,326.92857142857144,14,326.6333333333333,30,317.30357142857144,56,344.58666666666664,225
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,10.5,0.0,1,0.0,1,416.5,2,480.5263157894737,19,321.15384615384613,13,307.56666666666666,30,306.2631578947368,57,340.3805309734513,226
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,11,0.0,1,0.0,1,417.0,2,498.63157894736844,19,331.42857142857144,14,310.1666666666667,30,306.9642857142857,56,340.21238938053096,226
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,11.5,0.0,1,0.0,1,424.0,1,379.8,15,323.0769230769231,13,312.64516129032256,31,300.280701754386,57,339.71615720524017,229
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,12,0.0,1,0.0,1,412.5,2,464.77777777777777,18,322.0769230769231,13,314.64516129032256,31,302.5892857142857,56,337.9867841409692,227
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,12.5,0.0,1,0.0,1,431.0,1,373.0,12,331.0,13,340.0967741935484,31,306.49122807017545,57,346.3679653679654,231
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,13,0.0,1,0.0,1,463.5,2,487.25,16,306.3076923076923,13,311.6666666666667,30,295.56140350877195,57,342.0263157894737,228
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,14,0.0,1,0.0,1,419.5,2,906.8421052631579,19,300.07142857142856,14,316.0,30,304.51785714285717,56,327.91150442477874,226
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,15,0.0,1,0.0,1,391.0,1,315.6666666666667,12,297.46153846153845,13,304.2258064516129,31,278.94736842105266,57,311.67965367965365,231
Nike Air Rubber Dunk Off-White Green Strike,2020-10-01,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nike Dunk High Varsity Maize,2020-12-09,3.5,0.0,1,0.0,1,225.0,1,233.5,16,257.0,18,250.66666666666666,42,250.0,78,274.92356687898086,314
Nike Dunk High Varsity Maize,2020-12-09,4,0.0,1,0.0,1,215.33333333333334,3,174.93333333333334,15,174.6315789473684,19,195.82926829268294,41,199.0,78,190.93290734824282,313
