shoe_name,release_date,size,avg_price_tw_b,total_volume_tw_b,avg_price_ow_b,total_volume_ow_b,avg_price_rs,total_volume_rs,avg_price_ow_a,total_volume_ow_a,avg_price_tw_a,total_volume_tw_a,avg_price_om_a,total_volume_om_a,avg_price_tm_a,total_volume_tm_a,avg_price_sm_a,total_volume_sm_a
Jordan 1 Retro High Bloodline,2019-11-29,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Bloodline,2019-11-29,None,0.0,1,0.0,1,151.0,1,167.5,6,264.8333333333333,6,297.7857142857143,14,267.38461538461536,26,250.0,106
Jordan 1 Retro High Bloodline,2019-11-29,None,0.0,1,0.0,1,0.0,1,150.0,3,150.0,6,150.0,15,288.2692307692308,26,300.0,107
Jordan 1 Retro High Bloodline,2019-11-29,None,0.0,1,0.0,1,0.0,1,245.6,5,300.0,6,263.92857142857144,14,145.0,27,145.0,106
Jordan 1 Retro High Bloodline,2019-11-29,7,184.0,9,207.8,5,186.0,1,188.9090909090909,11,184.16666666666666,6,203.5,14,231.36,25,269.12745098039215,102
Jordan 1 Retro High Bloodline,2019-11-29,7.5,197.77777777777777,9,213.33333333333334,6,177.0,1,174.9090909090909,11,177.66666666666666,6,189.69230769230768,13,198.34615384615384,26,232.40594059405942,101
Jordan 1 Retro High Bloodline,2019-11-29,8,217.5,12,203.66666666666666,6,172.0,1,172.9090909090909,11,168.16666666666666,6,182.6153846153846,13,193.3846153846154,26,206.93069306930693,101
Jordan 1 Retro High Bloodline,2019-11-29,8.5,204.23076923076923,13,207.5,6,168.0,1,169.72727272727272,11,164.5,6,179.84615384615384,13,194.4,25,205.2970297029703,101
Jordan 1 Retro High Bloodline,2019-11-29,9,209.41666666666666,12,194.16666666666666,6,171.0,1,168.54545454545453,11,161.5,6,177.23076923076923,13,187.0,26,200.4851485148515,101
Jordan 1 Retro High Bloodline,2019-11-29,9.5,196.16666666666666,12,193.33333333333334,6,168.0,1,165.0,11,151.16666666666666,6,170.53846153846155,13,181.42307692307693,26,201.83168316831683,101
Jordan 1 Retro High Bloodline,2019-11-29,10,190.58333333333334,12,181.5,6,168.0,1,156.8181818181818,11,143.33333333333334,6,156.07692307692307,13,165.57692307692307,26,182.85148514851485,101
Jordan 1 Retro High Bloodline,2019-11-29,10.5,181.58333333333334,12,183.66666666666666,6,170.0,1,157.0,11,140.5,6,151.53846153846155,13,154.07692307692307,26,165.06930693069307,101
Jordan 1 Retro High Bloodline,2019-11-29,11,180.91666666666666,12,166.5,6,165.0,1,164.54545454545453,11,134.66666666666666,6,148.46153846153845,13,153.30769230769232,26,156.6138613861386,101
Jordan 1 Retro High Bloodline,2019-11-29,11.5,183.58333333333334,12,162.5,6,167.0,1,162.9,10,145.5,6,147.92857142857142,14,142.76,25,150.36633663366337,101
Jordan 1 Retro High Bloodline,2019-11-29,12,154.22222222222223,9,158.66666666666666,6,165.0,1,156.9090909090909,11,134.0,6,148.84615384615384,13,143.76923076923077,26,145.43564356435644,101
Jordan 1 Retro High Bloodline,2019-11-29,12.5,150.0,7,140.0,6,135.0,1,144.8181818181818,11,123.5,6,142.92307692307693,13,132.42307692307693,26,153.63725490196077,102
Jordan 1 Retro High Bloodline,2019-11-29,13,179.5,12,161.66666666666666,6,160.0,1,143.54545454545453,11,126.66666666666667,6,137.46153846153845,13,138.57692307692307,26,143.15841584158414,101
Jordan 1 Retro High Bloodline,2019-11-29,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Bloodline,2019-11-29,14,0.0,1,218.0,3,165.0,1,156.75,12,136.5,6,152.42857142857142,14,149.73076923076923,26,139.90384615384616,104
Jordan 1 Retro High Bloodline,2019-11-29,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Bloodline,2019-11-29,15,0.0,1,131.5,2,192.0,1,135.54545454545453,11,139.33333333333334,6,126.64285714285714,14,150.73076923076923,26,155.7904761904762,105
Jordan 1 Retro High Bloodline,2019-11-29,16,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,177.3181818181818,110
Jordan 1 Retro High Travis Scott,2019-05-11,4,0.0,1,0.0,1,1198.0,1,1222.25,4,1259.5,4,1154.3636363636363,11,1526.0,19,1943.025641025641,78
Jordan 1 Retro High Travis Scott,2019-05-11,4.5,0.0,1,0.0,1,1129.0,1,1168.25,4,1253.5,4,1157.3636363636363,11,1603.7368421052631,19,1785.948717948718,78
Jordan 1 Retro High Travis Scott,2019-05-11,5,0.0,1,0.0,1,1160.0,1,1205.0,4,1284.25,4,1185.6363636363637,11,1539.421052631579,19,1834.7820512820513,78
Jordan 1 Retro High Travis Scott,2019-05-11,5.5,0.0,1,0.0,1,1133.0,1,1164.5,4,1246.2,5,1140.8,10,1553.157894736842,19,1972.4683544303798,79
Jordan 1 Retro High Travis Scott,2019-05-11,6,0.0,1,0.0,1,1214.0,1,1274.25,4,1327.25,4,1254.7272727272727,11,1868.1052631578948,19,2030.3164556962026,79
Jordan 1 Retro High Travis Scott,2019-05-11,6.5,0.0,1,0.0,1,1154.0,1,1259.25,4,1339.5,4,1311.3636363636363,11,1639.7368421052631,19,1924.5949367088608,79
Jordan 1 Retro High Travis Scott,2019-05-11,7,0.0,1,0.0,1,1114.0,1,1093.6,5,1224.2,5,1150.8,10,1528.7,20,1850.0384615384614,78
Jordan 1 Retro High Travis Scott,2019-05-11,7.5,0.0,1,0.0,1,1094.0,1,1103.4,5,1232.6,5,1235.4,10,1532.4736842105262,19,1957.4615384615386,78
Jordan 1 Retro High Travis Scott,2019-05-11,8,2278.7272727272725,44,1276.75,4,1047.0,1,984.5714285714286,7,1179.75,4,1183.0,10,1498.1764705882354,17,1920.0857142857142,70
Jordan 1 Retro High Travis Scott,2019-05-11,8.5,2220.409090909091,44,1294.0,4,1066.0,1,976.7142857142857,7,1175.0,4,1190.0,10,1501.235294117647,17,1935.9571428571428,70
Jordan 1 Retro High Travis Scott,2019-05-11,9,2001.5681818181818,44,1308.25,4,1040.0,1,974.0,7,1177.25,4,1170.5,10,1468.8823529411766,17,1882.557142857143,70
Jordan 1 Retro High Travis Scott,2019-05-11,9.5,2019.0227272727273,44,1277.25,4,1003.0,1,935.0,7,1108.75,4,1082.7,10,1417.1764705882354,17,1740.0142857142857,70
Jordan 1 Retro High Travis Scott,2019-05-11,10,2031.9318181818182,44,1194.75,4,958.0,1,879.4285714285714,7,1000.5,4,977.4,10,1259.2941176470588,17,1471.5857142857142,70
Jordan 1 Retro High Travis Scott,2019-05-11,10.5,1972.6818181818182,44,1208.75,4,906.0,1,843.8571428571429,7,925.25,4,888.6,10,1106.3529411764705,17,1218.642857142857,70
Jordan 1 Retro High Travis Scott,2019-05-11,11,2049.090909090909,44,1134.5,4,916.0,1,833.4285714285714,7,887.25,4,843.3,10,1005.0,17,1094.1857142857143,70
Jordan 1 Retro High Travis Scott,2019-05-11,11.5,2091.4883720930234,43,1366.0,4,0.0,1,843.5555555555555,9,889.5,4,841.3333333333334,9,967.7222222222222,18,1050.5285714285715,70
Jordan 1 Retro High Travis Scott,2019-05-11,12,1702.5454545454545,44,1277.5,4,880.0,1,814.2857142857143,7,863.25,4,812.5,10,912.1764705882352,17,971.0428571428571,70
Jordan 1 Retro High Travis Scott,2019-05-11,12.5,0.0,1,1100.0,1,928.0,1,989.875,8,901.75,4,854.8181818181819,11,921.1052631578947,19,1033.3766233766235,77
Jordan 1 Retro High Travis Scott,2019-05-11,13,2414.139534883721,43,1198.25,4,877.0,1,811.7142857142857,7,829.5,4,761.6,10,813.0,17,867.3714285714286,70
Jordan 1 Retro High Travis Scott,2019-05-11,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Travis Scott,2019-05-11,14,2372.7272727272725,22,1555.0,5,822.0,1,825.2857142857143,7,771.25,4,710.8,10,731.6315789473684,19,741.8767123287671,73
Jordan 1 Retro High Travis Scott,2019-05-11,15,0.0,1,0.0,1,813.0,1,843.6,5,784.25,4,729.5454545454545,11,751.8947368421053,19,725.0128205128206,78
Jordan 1 Retro High Travis Scott,2019-05-11,None,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,3750.0,78
Jordan 1 Retro High Travis Scott,2019-05-11,None,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Jordan 1 Retro High Travis Scott,2019-05-11,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Zoom Crater,2020-09-11,4,0.0,1,0.0,1,236.0,1,236.0,11,218.46153846153845,13,150.21428571428572,28,130.1851851851852,54,110.57870370370371,216
Jordan 1 Retro High Zoom Crater,2020-09-11,4.5,0.0,1,0.0,1,214.0,1,198.72727272727272,11,188.0,13,177.28571428571428,28,141.92592592592592,54,133.64814814814815,216
Jordan 1 Retro High Zoom Crater,2020-09-11,5,0.0,1,0.0,1,0.0,1,185.0,3,174.23076923076923,13,159.9655172413793,29,149.6,55,127.47945205479452,219
Jordan 1 Retro High Zoom Crater,2020-09-11,5.5,0.0,1,0.0,1,200.0,1,187.8181818181818,11,185.84615384615384,13,174.14285714285714,28,151.64814814814815,54,128.87037037037038,216
Jordan 1 Retro High Zoom Crater,2020-09-11,6,0.0,1,0.0,1,202.0,1,196.0,11,162.92307692307693,13,143.78571428571428,28,145.88888888888889,54,127.5,216
Jordan 1 Retro High Zoom Crater,2020-09-11,6.5,0.0,1,0.0,1,214.0,1,200.63636363636363,11,195.84615384615384,13,167.0,28,151.55555555555554,54,131.4814814814815,216
Jordan 1 Retro High Zoom Crater,2020-09-11,7,0.0,1,0.0,1,227.0,2,229.33333333333334,18,219.30769230769232,13,187.28571428571428,28,183.45283018867926,53,138.3222748815166,211
Jordan 1 Retro High Zoom Crater,2020-09-11,7.5,0.0,1,0.0,1,223.0,2,217.31578947368422,19,199.53846153846155,13,186.03571428571428,28,164.1320754716981,53,143.13744075829385,211
Jordan 1 Retro High Zoom Crater,2020-09-11,8,0.0,1,217.5,2,224.0,2,219.63636363636363,22,194.5,12,184.39285714285714,28,162.64150943396226,53,141.11004784688996,209
Jordan 1 Retro High Zoom Crater,2020-09-11,8.5,0.0,1,260.0,12,232.5,2,227.27272727272728,22,199.33333333333334,12,180.74074074074073,27,165.31372549019608,51,138.4048780487805,205
Jordan 1 Retro High Zoom Crater,2020-09-11,9,352.0,1,286.3333333333333,12,237.0,1,224.52173913043478,23,197.75,12,185.77777777777777,27,157.13725490196077,51,134.5441176470588,204
Jordan 1 Retro High Zoom Crater,2020-09-11,9.5,0.0,1,247.88888888888889,9,233.5,2,223.4090909090909,22,202.08333333333334,12,185.14285714285714,28,163.7843137254902,51,141.7233009708738,206
Jordan 1 Retro High Zoom Crater,2020-09-11,10,0.0,1,250.33333333333334,12,232.5,2,226.5,22,198.16666666666666,12,186.33333333333334,27,171.13725490196077,51,146.44878048780487,205
Jordan 1 Retro High Zoom Crater,2020-09-11,10.5,0.0,1,258.27272727272725,11,237.0,2,229.5909090909091,22,199.08333333333334,12,189.57142857142858,28,174.2156862745098,51,154.14634146341464,205
Jordan 1 Retro High Zoom Crater,2020-09-11,11,0.0,1,266.75,12,233.0,2,225.27272727272728,22,193.25,12,185.88888888888889,27,171.64705882352942,51,149.30731707317074,205
Jordan 1 Retro High Zoom Crater,2020-09-11,11.5,0.0,1,330.0,6,239.5,2,233.95454545454547,22,208.23076923076923,13,205.07407407407408,27,189.67307692307693,52,168.06280193236714,207
Jordan 1 Retro High Zoom Crater,2020-09-11,12,342.0,1,291.25,12,236.0,1,229.3913043478261,23,205.83333333333334,12,187.74074074074073,27,180.54901960784315,51,165.11764705882354,204
Jordan 1 Retro High Zoom Crater,2020-09-11,12.5,0.0,1,0.0,1,229.5,2,236.0,15,215.0,12,195.6206896551724,29,191.96226415094338,53,179.40845070422534,213
Jordan 1 Retro High Zoom Crater,2020-09-11,13,0.0,1,302.4166666666667,12,239.0,1,233.6086956521739,23,212.91666666666666,12,203.2962962962963,27,175.9607843137255,51,175.4048780487805,205
Jordan 1 Retro High Zoom Crater,2020-09-11,14,0.0,1,254.0,2,233.0,1,232.56521739130434,23,202.66666666666666,12,191.75,28,169.94230769230768,52,166.17142857142858,210
Jordan 1 Retro High Zoom Crater,2020-09-11,15,0.0,1,0.0,1,212.0,1,217.0,18,221.58333333333334,12,195.6551724137931,29,177.49056603773585,53,170.9811320754717,212
Jordan 1 Retro High Black Gym Red,2019-06-29,None,0.0,1,0.0,1,231.0,1,274.0,4,274.0,5,277.0,11,316.2857142857143,21,270.73493975903614,83
Jordan 1 Retro High Black Gym Red,2019-06-29,None,0.0,1,0.0,1,0.0,1,266.0,5,288.8,5,284.1818181818182,11,320.6190476190476,21,322.75,84
Jordan 1 Retro High Black Gym Red,2019-06-29,7,0.0,1,0.0,1,301.0,1,327.0,9,302.0,4,301.72727272727275,11,342.57142857142856,21,326.2048192771084,83
Jordan 1 Retro High Black Gym Red,2019-06-29,7.5,276.4,5,314.0,5,0.0,1,323.77777777777777,9,305.6,5,303.3636363636364,11,346.4,20,325.7654320987654,81
Jordan 1 Retro High Black Gym Red,2019-06-29,8,355.7368421052632,38,323.4,5,284.0,1,315.0,7,301.2,5,303.7,10,340.94736842105266,19,329.57894736842104,76
Jordan 1 Retro High Black Gym Red,2019-06-29,8.5,272.3,10,327.8,5,271.0,1,307.375,8,290.4,5,292.8,10,333.95,20,322.962962962963,81
Jordan 1 Retro High Black Gym Red,2019-06-29,9,271.3,10,311.4,5,254.0,1,292.5,8,269.2,5,272.2,10,311.7,20,299.9012345679012,81
Jordan 1 Retro High Black Gym Red,2019-06-29,9.5,264.0,10,300.2,5,232.0,1,273.875,8,238.6,5,241.5,10,283.35,20,267.358024691358,81
Jordan 1 Retro High Black Gym Red,2019-06-29,10,264.53333333333336,15,239.0,5,194.0,1,218.25,8,185.6,5,183.5,10,200.9,20,198.375,80
Jordan 1 Retro High Black Gym Red,2019-06-29,10.5,357.7567567567568,37,213.8,5,180.0,1,195.125,8,166.75,4,163.4,10,170.3684210526316,19,173.43421052631578,76
Jordan 1 Retro High Black Gym Red,2019-06-29,11,220.7,10,196.4,5,178.0,1,183.125,8,157.8,5,154.6,10,160.4,20,159.79012345679013,81
Jordan 1 Retro High Black Gym Red,2019-06-29,11.5,233.625,8,193.2,5,179.0,1,180.5,8,157.4,5,151.8,10,156.76190476190476,21,155.7,80
Jordan 1 Retro High Black Gym Red,2019-06-29,12,219.5,10,197.8,5,174.0,1,173.125,8,151.4,5,143.6,10,149.9,20,146.92592592592592,81
Jordan 1 Retro High Black Gym Red,2019-06-29,12.5,0.0,1,0.0,1,168.0,1,164.75,4,161.8,5,159.45454545454547,11,153.23809523809524,21,161.58333333333334,84
Jordan 1 Retro High Black Gym Red,2019-06-29,13,200.0,2,192.6,5,175.0,1,169.0,8,144.0,5,138.63636363636363,11,147.65,20,134.0609756097561,82
Jordan 1 Retro High Black Gym Red,2019-06-29,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Black Gym Red,2019-06-29,14,0.0,1,160.0,1,164.0,1,158.88888888888889,9,139.6,5,138.1818181818182,11,147.05,20,115.81927710843374,83
Jordan 1 Retro High Black Gym Red,2019-06-29,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Black Gym Red,2019-06-29,15,0.0,1,0.0,1,186.0,1,151.75,4,138.4,5,142.0909090909091,11,138.9047619047619,21,108.04819277108433,83
Jordan 1 Retro High Black Gym Red,2019-06-29,None,0.0,1,0.0,1,215.0,1,215.0,4,180.0,5,127.18181818181819,11,153.33333333333334,21,153.7710843373494,83
Jordan 1 Retro High Black Gym Red,2019-06-29,17,0.0,1,0.0,1,0.0,1,160.0,2,127.0,5,170.45454545454547,11,177.0,21,135.08333333333334,84
Jordan 1 Retro High Black Gym Red,2019-06-29,18,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,184.0,8,190.0,21,144.41860465116278,86
Jordan 1 Retro High Turbo Green,2019-02-15,7,0.0,1,397.0,3,0.0,1,334.0,8,341.25,4,356.22222222222223,9,322.44444444444446,18,332.4347826086956,69
Jordan 1 Retro High Turbo Green,2019-02-15,7.5,0.0,1,358.0,4,297.0,1,318.42857142857144,7,305.75,4,306.3333333333333,9,291.94444444444446,18,308.2173913043478,69
Jordan 1 Retro High Turbo Green,2019-02-15,8,357.5,2,330.5,4,0.0,1,295.75,8,287.0,4,287.6666666666667,9,272.88235294117646,17,279.5072463768116,69
Jordan 1 Retro High Turbo Green,2019-02-15,8.5,364.0,2,329.0,4,273.0,1,290.0,7,273.5,4,278.44444444444446,9,260.77777777777777,18,267.1014492753623,69
Jordan 1 Retro High Turbo Green,2019-02-15,9,336.0,2,317.0,4,258.0,1,278.7142857142857,7,253.75,4,260.3,10,245.7058823529412,17,252.33333333333334,69
Jordan 1 Retro High Turbo Green,2019-02-15,9.5,364.5,2,306.25,4,246.0,1,266.2857142857143,7,240.25,4,247.2,10,233.76470588235293,17,243.59420289855072,69
Jordan 1 Retro High Turbo Green,2019-02-15,10,400.0,3,269.0,5,0.0,1,226.625,8,207.0,4,211.11111111111111,9,204.23529411764707,17,213.79710144927537,69
Jordan 1 Retro High Turbo Green,2019-02-15,10.5,0.0,1,250.5,4,203.0,1,218.57142857142858,7,193.0,5,193.44444444444446,9,192.35294117647058,17,202.231884057971,69
Jordan 1 Retro High Turbo Green,2019-02-15,11,353.0,4,250.25,4,202.0,1,211.71428571428572,7,189.5,4,189.88888888888889,9,191.05555555555554,18,199.5735294117647,68
Jordan 1 Retro High Turbo Green,2019-02-15,11.5,0.0,1,238.25,4,193.0,1,207.42857142857142,7,184.5,4,185.11111111111111,9,185.33333333333334,18,194.2753623188406,69
Jordan 1 Retro High Turbo Green,2019-02-15,12,0.0,1,240.25,4,195.0,1,204.28571428571428,7,181.75,4,183.55555555555554,9,179.38888888888889,18,188.55072463768116,69
Jordan 1 Retro High Turbo Green,2019-02-15,12.5,0.0,1,259.0,1,0.0,1,223.66666666666666,9,189.25,4,184.22222222222223,9,191.1764705882353,17,198.14285714285714,70
Jordan 1 Retro High Turbo Green,2019-02-15,13,335.0,8,236.25,4,198.0,1,199.14285714285714,7,174.5,4,176.11111111111111,9,176.88235294117646,17,181.81159420289856,69
Jordan 1 Retro High Turbo Green,2019-02-15,14,0.0,1,267.75,4,197.0,1,223.71428571428572,7,178.5,4,174.11111111111111,9,180.66666666666666,18,181.71014492753622,69
Jordan 1 Retro High Turbo Green,2019-02-15,15,0.0,1,287.0,4,0.0,1,216.0,8,172.25,4,179.55555555555554,9,172.1764705882353,17,168.5857142857143,70
Jordan 1 Retro High Turbo Green,2019-02-15,None,0.0,1,230.0,2,230.0,1,212.71428571428572,7,176.0,4,178.11111111111111,9,183.66666666666666,18,187.7246376811594,69
Jordan 1 Retro High Turbo Green,2019-02-15,17,0.0,1,0.0,1,306.0,1,306.0,3,233.0,4,190.6,10,184.0,17,183.98591549295776,71
Jordan 1 Retro High Turbo Green,2019-02-15,18,0.0,1,0.0,1,0.0,1,195.0,2,195.0,4,195.0,9,160.0,18,173.66197183098592,71
Jordan 1 Retro High Zoom Fearless,2019-12-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Zoom Fearless,2019-12-07,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Zoom Fearless,2019-12-07,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Zoom Fearless,2019-12-07,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Zoom Fearless,2019-12-07,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Zoom Fearless,2019-12-07,None,0.0,1,0.0,1,262.0,1,262.0,5,262.0,7,262.0,14,262.0,27,262.0,107
Jordan 1 Retro High Zoom Fearless,2019-12-07,7,0.0,1,0.0,1,265.0,1,278.625,8,243.66666666666666,6,246.86666666666667,15,244.92307692307693,26,255.97196261682242,107
Jordan 1 Retro High Zoom Fearless,2019-12-07,7.5,0.0,1,0.0,1,255.0,1,240.66666666666666,6,253.66666666666666,6,259.06666666666666,15,229.07692307692307,26,245.75,108
Jordan 1 Retro High Zoom Fearless,2019-12-07,8,294.2857142857143,7,232.5,6,0.0,1,206.41666666666666,12,196.5,6,190.07142857142858,14,187.24,25,170.27884615384616,104
Jordan 1 Retro High Zoom Fearless,2019-12-07,8.5,301.6666666666667,12,261.0,6,208.0,1,204.8181818181818,11,191.16666666666666,6,190.92307692307693,13,189.3846153846154,26,176.15686274509804,102
Jordan 1 Retro High Zoom Fearless,2019-12-07,9,268.1666666666667,6,270.8333333333333,6,210.0,1,214.83333333333334,12,189.66666666666666,6,188.92307692307693,13,185.0,26,176.90384615384616,104
Jordan 1 Retro High Zoom Fearless,2019-12-07,9.5,276.7142857142857,7,220.0,6,203.0,1,200.0909090909091,11,178.0,6,179.42857142857142,14,177.4,25,170.1153846153846,104
Jordan 1 Retro High Zoom Fearless,2019-12-07,10,287.14285714285717,7,253.57142857142858,7,0.0,1,187.08333333333334,12,160.33333333333334,6,162.46153846153845,13,161.84615384615384,26,163.95192307692307,104
Jordan 1 Retro High Zoom Fearless,2019-12-07,10.5,284.5833333333333,12,240.83333333333334,6,178.0,1,181.8181818181818,11,153.33333333333334,6,160.84615384615384,13,150.96153846153845,26,148.04901960784315,102
Jordan 1 Retro High Zoom Fearless,2019-12-07,11,259.0833333333333,12,238.83333333333334,6,181.0,1,181.63636363636363,11,152.33333333333334,6,153.46153846153845,13,145.34615384615384,26,141.72549019607843,102
Jordan 1 Retro High Zoom Fearless,2019-12-07,11.5,350.0,4,251.16666666666666,6,189.0,1,182.9090909090909,11,156.0,6,156.5,14,159.30769230769232,26,153.625,104
Jordan 1 Retro High Zoom Fearless,2019-12-07,12,256.15384615384613,13,232.5,6,175.0,1,177.45454545454547,11,155.83333333333334,6,153.71428571428572,14,148.96,25,154.07843137254903,102
Jordan 1 Retro High Zoom Fearless,2019-12-07,12.5,0.0,1,0.0,1,260.0,1,224.16666666666666,6,198.33333333333334,6,200.0,15,191.15384615384616,26,223.10185185185185,108
Jordan 1 Retro High Zoom Fearless,2019-12-07,13,0.0,1,193.0,3,189.0,1,181.91666666666666,12,150.5,6,164.64285714285714,14,159.03846153846155,26,164.29245283018867,106
Jordan 1 Retro High Zoom Fearless,2019-12-07,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Zoom Fearless,2019-12-07,14,0.0,1,190.0,2,0.0,1,178.23076923076923,13,141.66666666666666,6,156.35714285714286,14,133.19230769230768,26,157.54716981132074,106
Jordan 1 Retro High Zoom Fearless,2019-12-07,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan 1 Retro High Zoom Fearless,2019-12-07,15,0.0,1,0.0,1,240.0,1,205.0,5,176.0,6,178.8,15,169.40740740740742,27,191.54205607476635,107
Jordan 1 Retro High Zoom Fearless,2019-12-07,None,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,210.0,66
Jordan 1 Retro High Shadow (2018),2018-04-14,4,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,220.0909090909091,33
Jordan 1 Retro High Shadow (2018),2018-04-14,4.5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,225.82758620689654,29
Jordan 1 Retro High Shadow (2018),2018-04-14,5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,207.74193548387098,31
Jordan 1 Retro High Shadow (2018),2018-04-14,5.5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,247.8846153846154,26
Jordan 1 Retro High Shadow (2018),2018-04-14,6,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,225.77777777777777,27
Jordan 1 Retro High Shadow (2018),2018-04-14,6.5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,215.30555555555554,36
Jordan 1 Retro High Shadow (2018),2018-04-14,7,0.0,1,0.0,1,0.0,1,232.4,5,209.66666666666666,3,203.14285714285714,7,195.30769230769232,13,226.98039215686273,51
Jordan 1 Retro High Shadow (2018),2018-04-14,7.5,306.0,3,296.6666666666667,3,0.0,1,237.16666666666666,6,204.0,3,194.71428571428572,7,187.91666666666666,12,225.7843137254902,51
Jordan 1 Retro High Shadow (2018),2018-04-14,8,298.0,3,290.0,3,223.0,1,239.2,5,205.66666666666666,3,194.85714285714286,7,185.07692307692307,13,226.16,50
Jordan 1 Retro High Shadow (2018),2018-04-14,8.5,299.6666666666667,3,288.0,3,225.0,1,242.4,5,206.66666666666666,3,197.71428571428572,7,189.84615384615384,13,225.02,50
Jordan 1 Retro High Shadow (2018),2018-04-14,9,300.2,5,294.0,3,0.0,1,235.16666666666666,6,208.33333333333334,3,199.0,6,190.76923076923077,13,220.07843137254903,51
Jordan 1 Retro High Shadow (2018),2018-04-14,9.5,303.0,4,287.3333333333333,3,0.0,1,234.8,5,205.0,3,195.85714285714286,7,184.92307692307693,13,210.2549019607843,51
Jordan 1 Retro High Shadow (2018),2018-04-14,10,296.3333333333333,3,281.6666666666667,3,0.0,1,226.83333333333334,6,197.33333333333334,3,189.16666666666666,6,180.23076923076923,13,194.33333333333334,51
Jordan 1 Retro High Shadow (2018),2018-04-14,10.5,294.6666666666667,3,285.3333333333333,3,220.0,1,234.6,5,191.33333333333334,3,185.14285714285714,7,175.92307692307693,13,187.41176470588235,51
Jordan 1 Retro High Shadow (2018),2018-04-14,11,296.0,4,279.6666666666667,3,0.0,1,220.5,6,189.0,3,183.66666666666666,6,173.15384615384616,13,181.94117647058823,51
Jordan 1 Retro High Shadow (2018),2018-04-14,11.5,290.5,4,280.3333333333333,3,0.0,1,220.83333333333334,6,189.0,2,183.14285714285714,7,173.69230769230768,13,180.9607843137255,51
Jordan 1 Retro High Shadow (2018),2018-04-14,12,295.25,4,279.6666666666667,3,0.0,1,218.16666666666666,6,184.33333333333334,3,178.0,6,172.46153846153845,13,176.23529411764707,51
Jordan 1 Retro High Shadow (2018),2018-04-14,12.5,0.0,1,0.0,1,230.0,1,241.0,5,187.0,3,178.14285714285714,7,175.0,13,185.47058823529412,51
Jordan 1 Retro High Shadow (2018),2018-04-14,13,297.5,4,276.6666666666667,3,0.0,1,215.0,6,181.0,3,171.28571428571428,7,164.0,12,171.7843137254902,51
Jordan 1 Retro High Shadow (2018),2018-04-14,14,262.0,1,268.6666666666667,3,0.0,1,209.83333333333334,6,179.0,3,166.0,6,158.53846153846155,13,167.86274509803923,51
Jordan 1 Retro High Shadow (2018),2018-04-14,15,0.0,1,0.0,1,0.0,1,199.6,5,167.66666666666666,3,169.57142857142858,7,159.3846153846154,13,174.7058823529412,51
Jordan 1 Retro High Shadow (2018),2018-04-14,16,0.0,1,0.0,1,221.0,1,188.5,2,174.0,3,173.85714285714286,7,176.30769230769232,13,161.80769230769232,52
Jordan 1 Retro High Shadow (2018),2018-04-14,17,0.0,1,0.0,1,215.0,1,214.5,2,214.0,3,214.0,7,180.15384615384616,13,170.53846153846155,52
Jordan 1 Retro High Shadow (2018),2018-04-14,18,0.0,1,0.0,1,0.0,1,190.0,1,190.0,3,190.0,7,158.84615384615384,13,158.6153846153846,52
Jordan 1 Retro High Bred Toe,2018-02-24,7,0.0,1,0.0,1,0.0,1,283.8,5,345.3333333333333,3,318.5,6,341.61538461538464,13,419.265306122449,49
